names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
Reign of the Supermen,01/31/2019 ,71.0,"Science Fiction, Animation, Action","In the wake of The Death of Supermen, the world is still mourning the loss of the Man of Steel following his fatal battle with the monster Doomsday. However, no sooner as his body been laid to rest than do four new bearers of the Superman shield come forward to take on the mantle. The Last Son of Krypton, Superboy, Steel, and the Cyborg Superman all attempt to fill the vacuum left by the world's greatest champion. Meanwhile, Superman's death has also signaled to the universe that Earth is vulnerable. Can these new Supermen and the rest of the heroes prove them wrong?","Jerry O'Connell, Clark Kent / Superman / Cyborg Superman (voice), Rebecca Romijn, Lois Lane (voice), Rainn Wilson, Lex Luthor (voice), Cress Williams, John Henry Irons / Steel (voice), Cameron Monaghan, Connor Kent / Superboy (voice), Charles Halford, Eradicator / Bibbo Bibbowski (voice), Patrick Fabian, Hank Henshaw (voice), Rosario Dawson, Diana Prince / Wonder Woman (voice), Jason O'Mara, Bruce Wayne / Batman (voice)",Reign of the Supermen, Released, English,100000000.0,575561014.2,AU
Spaceballs,12/11/1987 ,68.0,"Comedy, Science Fiction","When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?","Bill Pullman, Lone Starr, Rick Moranis, Dark Helmet, Mel Brooks, President Skroob / Yogurt, Daphne Zuniga, Princess Vespa, John Candy, Barfolemew 'Barf', George Wyner, Colonel Sandurz, Joan Rivers, Dot Matrix (voice), Dick Van Patten, King Roland, Michael Winslow, Radar Technician",Spaceballs, Released, English,22700000.0,38119483.0,AU
Primal: Tales of Savagery,11/21/2019 ,85.0,"Action, Adventure, Animation, Drama","Genndy Tartakovsky's Primal: Tales of Savagery features a caveman and a dinosaur on the brink of extinction. Bonded by tragedy, this unlikely friendship becomes the only hope of survival.","Bryan Andrews, , Darrick Bachman, , Jon Olson, ",Primal: Tales of Savagery, Released, English,160600000.0,882269902.0,US
Scooby-Doo! WrestleMania Mystery,06/25/2014 ,74.0,"Animation, Comedy, Family, Mystery","The mystery begins when Shaggy and Scooby win tickets to ""WrestleMania"" and convince the crew to go with them to WWE City. But this city harbors a spooky secret - a ghastly Ghost Bear holds the town in his terrifying grip! To protect the coveted WWE Championship Title, the gang gets help from WWE Superstars like John Cena, Triple H, Sin Cara, Brodus Clay, AJ Lee, The Miz and Kane. Watch Scooby and the gang grapple with solving this case before it's too late.","Frank Welker, Fred Jones/ Scooby-Doo (voice), Matthew Lillard, Shaggy Rogers (voice), Grey DeLisle, Daphne Blake (voice), Mindy Cohn, Velma Dinkley (voice), AJ Lee, AJ Lee (voice), Mary McCormack, Ms. Richards (voice), John Cena, Himself (voice), Michael Coulthard, Michael Cole (voice), Glenn Jacobs, Kane (voice)",Scooby-Doo! WrestleMania Mystery, Released, English,114600000.0,316508149.8,AU
Stargate: Continuum,07/29/2008 ,71.0,"Action, Adventure, Science Fiction, TV Movie",Ba'al travels back in time and prevents the Stargate program from being started. SG-1 must somehow restore history.,"Ben Browder, Colonel Cameron Mitchell, Amanda Tapping, Colonel Samantha Carter, Christopher Judge, Teal'c, Michael Shanks, Dr. Daniel Jackson, Claudia Black, Vala Mal Doran, Beau Bridges, Major General Hank Landry, Richard Dean Anderson, Major General Jack O'Neill, Cliff Simon, Ba'al, Don S. Davis, Lieutenant General George Hammond",Stargate: Continuum, Released, English,7000000.0,182055444.0,AU
Road Trip,06/07/2000 ,62.0,"Comedy, Adventure","From the director of the Hangover trilogy and Joker, Road Trip is a raunchy college comedy classic.  After an Ithaca college student films his one-night stand with a beautiful sorority girl, he discovers one of his friends has accidentally mailed the homemade porn tape to his girlfriend. In a frenzy, he must borrow a car and hit the road in a desperate bid to intercept the tape.  Featuring a talented cast that includes Breckin Meyer, Rachel Blanchard, Seann William Scott, Amy Smart, Fred Ward, Tom Green, Anthony Rapp, Andy Dick, and Ethan Suplee.","Breckin Meyer, Josh Parker, Seann William Scott, E.L., Paulo Costanzo, Rubin Carver, DJ Qualls, Kyle Edwards, Amy Smart, Beth Wagner, Tom Green, Barry Manilow, Rachel Blanchard, Tiffany Henderson, Marla Sucharetza, Sperm Bank Nurse, Anthony Rapp, Jacob",Road Trip, Released, English,16000000.0,119739110.0,AU
In the Earth,08/18/2021 ,58.0,"Horror, Science Fiction, Thriller","As a deadly virus ravages the world, Dr. Martin Lowery embarks on a mission to reach test site ATU327A, a research hub deep in the Arboreal Forest. The arduous journey, guided by park scout Alma, is set back by a nighttime attack that leaves the two bruised and shoeless. When they run into Zach, a man living off the grid, they gratefully accept his help. Zach’s intentions aren’t exactly what they seem, however, and a path out of the forest and into safety quickly fades as the line between myth and science blurs.","Joel Fry, Martin Lowery, Ellora Torchia, Alma, Hayley Squires, Dr. Olivia Wendle, Reece Shearsmith, Zach Whitehead, John Hollingworth, Lord James Karel, Mark Monero, Dr. Frank Jarrek",In the Earth, Released, English,154000000.0,339099716.0,AU
Heist,11/13/2015 ,61.0,"Action, Crime, Thriller","A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.","Jeffrey Dean Morgan, Vaughn, Robert De Niro, The Pope, Kate Bosworth, Sydney, Dave Bautista, Cox, Gina Carano, Kris, Mark-Paul Gosselaar, Marconi, D.B. Sweeney, Bernie, Morris Chestnut, Dog, Summer Altice, Cristal",Heist, Released, English,35000000.0,28906817.0,US
Heist,11/13/2015 ,61.0,"Action, Crime, Thriller","A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.","Jeffrey Dean Morgan, Vaughn, Robert De Niro, The Pope, Kate Bosworth, Sydney, Dave Bautista, Cox, Gina Carano, Kris, Mark-Paul Gosselaar, Marconi, D.B. Sweeney, Bernie, Morris Chestnut, Dog, Summer Altice, Cristal",Heist, Released, English,8900000.0,3324131.0,US
Love and Leashes,02/11/2022 ,69.0,"Romance, Comedy","Love never hurt so good for two co-workers who enter a contractual relationship as partners in consensual play, pleasure and pain.","Seohyun, Ji-woo, Lee Jun-young, Jung Ji-Hoo, Lee El, Hye-mi, Seo Hyun-woo, Team Leader Hwang, Kim Han-na, Kim Yu-na, Ahn Seung-gyun, Lee Han, Lee Suk-hyeong, Woo-hyeok, Kim Bo-ra, Ha-na, Heo Jung-do, Team Leader Oh", 모럴센스, Released, Korean,143600000.0,309828687.0,KR
The Uninvited,03/26/2009 ,65.0,Horror,"Anna returns home after spending time in a psychiatric facility following her mother's tragic death and discovers that her mother's former nurse, Rachel, has moved into their house and become engaged to her father. Soon after she learns this shocking news, Anna is visited by her mother's ghost, who warns her that Rachel has evil intentions.","Emily Browning, Anna, Arielle Kebbel, Alex, David Strathairn, Steven, Elizabeth Banks, Rachael, Maya Massar, Mom, Kevin McNulty, Sheriff Emery, Jesse Moss, Matt, Dean Paul Gibson, Dr. Silberling, Don S. Davis, Mr. Henson",The Uninvited, Released, English,42344000.0,41624046.0,AU
Annapolis,01/27/2006 ,66.0,"Drama, Action","Jake Huard, from a shipbuilders family, promised his dying mother he'ld make it to Anapolis Naval Academy. Thanks to tenaciously bugging a Congressman, he's selected despite dubious grades. Once inside, Jake soon proves sub-standard academically. Constantly challenged to his limits, repeatedly made the 'over-cocky' reason for the entire class to suffer, Jake nearly quits, but after facing his utterly un-supportive father's gloating returns just in time. Stubborn Jake finds support withs mates as well as Senor Ali, his lover-to-be, and a discipline he may excel in: the 'brigade' boxing tournament, open to all ranks.","James Franco, Jake Huard, Tyrese Gibson, Cole, Jordana Brewster, Ali, Donnie Wahlberg, Lt. Burton, Vicellous Reon Shannon, Twins, Roger Fan, Loo, McCaleb Burnett, Whitaker, Wilmer Calderon, Estrada, Jim Parrack, AJ",Annapolis, Released, English,26000000.0,17496992.0,US
Elektra,01/13/2005 ,50.0,"Action, Fantasy, Science Fiction","Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.","Jennifer Garner, Elektra Natchios / Elektra, Goran Visnjic, Mark Miller, Will Yun Lee, Kirigi, Cary-Hiroyuki Tagawa, Roshi, Terence Stamp, Stick, Natassia Malthe, Typhoid Mary / Typhoid, Kirsten Zien, Abby Miller, Colin Cunningham, McCabe, Edson T. Ribeiro, Kinkou",Elektra, Released, English,65000000.0,56824633.0,AU
Scorpio Nights 3,07/28/2022 ,71.0,Thriller,"A young couple's sex acts are witnessed by a young man through a hole. When the wife seduces him, they engage in an illicit affair. Chaos ensues when the husband learns about them.","Christine Bermas, , Mark Anthony Fernandez, , Gold Aceron, , Sheree, , Alisson Smith, , Julio Diaz, , Aica Veloso, , Amanda Avecilla, , Gabe Pineda, ",Scorpio Nights 3, Released, Tagalog,102400000.0,502443287.6,PH
Hero,03/17/2004 ,75.0,"Drama, Adventure, Action, History",One man defeated three assassins who sought to murder the most powerful warlord in pre-unified China.,"Jet Li, Nameless, Tony Leung Chiu-wai, Broken Sword, Maggie Cheung, Flying Snow, Donnie Yen, Sky, Zhang Ziyi, Moon, Chen Daoming, King of Qin, Zhongyuan Liu, Old Scholar, Tianyong Zheng, Old Servant, Qin Yan, Prime Minister", 英雄, Released, Chinese,42000000.0,66787173.0,AU
Playing with Fire,12/12/2019 ,68.0,"Family, Comedy",A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,"John Cena, Jake “Soup” Carson, Keegan-Michael Key, Mark, John Leguizamo, Rodrigo, Tyler Mane, Axe, Brianna Hildebrand, Brynn, Christian Convery, Will, Finley Rose Slater, Zoey, Judy Greer, Dr. Amy Hicks, Dennis Haysbert, Commander Richards",Playing with Fire, Released, English,29900000.0,69412425.0,AU
The Longest Ride,04/09/2015 ,76.0,"Drama, Romance",The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,"Scott Eastwood, Luke Collins, Britt Robertson, Sophia Danko, Lolita Davidovich, Kate Collins, Melissa Benoist, Marcia, Jack Huston, Young Ira, Oona Chaplin, Young Ruth, Alan Alda, Ira Levinson, Gloria Reuben, Adrienne Francis, Amy Parrish, Andrea McDonald",The Longest Ride, Released, English,34000000.0,63802928.0,AU
Under Siege,10/21/1992 ,63.0,"Action, Thriller","Disgruntled ex-CIA operative Strannix, his assistant Krill and their group of terrorists seize the battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback -- an error that could be fatal.","Steven Seagal, Casey Ryback, Tommy Lee Jones, William Strannix, Gary Busey, Commander Krill, Erika Eleniak, Jordan Tate, Colm Meaney, Daumer, Damian Chapa, Tackman, Andy Romano, Admiral Bates, Patrick O'Neal, Captain Adams, Nick Mancuso, Tom Breaker",Under Siege, Released, English,35000000.0,156563139.0,AU
Letters to Juliet,05/13/2010 ,70.0,"Comedy, Drama, Romance","An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.","Amanda Seyfried, Sophie, Gael García Bernal, Victor, Vanessa Redgrave, Claire, Franco Nero, Lorenzo, Luisa Ranieri, Isabella, Milena Vukotić, Maria, Marina Massironi, Francesca, Marcia DeBonis, Lorraine, Luisa De Santis, Angelina",Letters to Juliet, Released, English,30000000.0,82148538.0,AU
Monster's Ball,11/11/2001 ,68.0,"Drama, Romance","Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.","Billy Bob Thornton, Hank Grotowski, Halle Berry, Leticia Musgrove, Heath Ledger, Sonny Grotowski, Sean Combs, Lawrence Musgrove, Coronji Calhoun, Tyrell Musgrove, Peter Boyle, Buck Grotowski, Taylor Simpson, Lucille, Gabrielle Witcher, Betty, Amber Rules, Vera",Monster's Ball, Released, English,4000000.0,43766463.0,US
Hellraiser III: Hell on Earth,09/11/1992 ,56.0,Horror,"Pinhead is trapped in the Pillar of Souls. Fortunately for him it is bought by a young playboy who owns his own nightclub. Pinhead busies himself escaping by getting the playboy to lure victims to his presence so he can use their blood. Once free, he seeks to destroy the puzzle box so he need never return to Hell, but a female reporter is investigating the grisly murders and stands in his way.","Terry Farrell, Joanne 'Joey' Summerskill, Doug Bradley, Pinhead / Captain Elliot Spencer, Kevin Bernhardt, J.P. Monroe, Ken Carpenter, Daniel 'Doc' Fisher, Paula Marshall, Terri, Philip Hyland, Brad, Ashley Laurence, Kirsty Cotton, Sharon Ceccatti, Blond Nurse (as Sharon Hill), Peter Atkins, Rick the Barman / Cenobite",Hellraiser III: Hell on Earth, Released, English,5000000.0,12534961.0,US
"Three Billboards Outside Ebbing, Missouri",01/01/2018 ,81.0,"Crime, Drama","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.","Frances McDormand, Mildred Hayes, Woody Harrelson, Bill Willoughby, Sam Rockwell, Jason Dixon, Lucas Hedges, Robbie Hayes, Abbie Cornish, Anne Willoughby, Caleb Landry Jones, Red Welby, Peter Dinklage, James, John Hawkes, Charlie Hayes, Samara Weaving, Penelope","Three Billboards Outside Ebbing, Missouri", Released, English,12000000.0,161158351.0,AU
Ocean Waves,06/30/2010 ,64.0,"Animation, Drama, Romance, TV Movie","At Kichijōji Station, Tokyo, Taku Morisaki glimpses a familiar woman on the platform opposite boarding a train. Later, her photo falls from a shelf as he exits his apartment before flying to Kōchi Prefecture. Picking it up, he looks at it briefly before leaving. As the aeroplane takes off, he narrates the events that brought her into his life...","Nobuo Tobita, Taku Morisaki (voice), Toshihiko Seki, Yutaka Matsuno (voice), Youko Sakamoto, Rikako Mutou (voice), Yuri Amano, Akiko Shimizu (voice), Kae Araki, Yumi Kohama (voice), Jun'ichi Kanemaru, Okada (voice), Ai Satou, Taku's Mother (voice), Aya Hisakawa, Young Girl (voice), Tomokazu Seki, Minarai (voice)", 海がきこえる, Released, Japanese,177000000.0,283514513.6,AU
